number,title,link,source_id,published_at,state,transcript_source,discovered_at
142,LNP142 Wird mit Freiheitsstrafe bezahlt,https://logbuch-netzpolitik.de/lnp142-wird-mit-freiheitsstrafe-bezahlt,1248,2015-06-05T15:14:22+02:00,done,podlove,2026-06-14T00:32:53+00:00
143,LNP143 Kopfläuse in der Kita,https://logbuch-netzpolitik.de/lnp143-kopflaeuse-in-der-kita,1250,2015-06-13T12:48:56+02:00,done,podlove,2026-06-14T00:32:53+00:00
144,LNP144 Vermeintliche Regierungsfähigkeit,https://logbuch-netzpolitik.de/lnp144-vermeintliche-regierungsfaehigkeit,1254,2015-06-26T01:56:36+02:00,done,podlove,2026-06-14T00:32:53+00:00
145,LNP145 Mangelhafte Harmonisierung,https://logbuch-netzpolitik.de/lnp145-mangelhafte-harmonisierung,1257,2015-07-01T15:28:17+02:00,done,podlove,2026-06-14T00:32:53+00:00
146,LNP146 Harmonetarisiertes Urheberrecht,https://logbuch-netzpolitik.de/lnp146-harmonetarisiertes-urheberrecht,1260,2015-07-10T23:09:23+02:00,done,podlove,2026-06-14T00:32:53+00:00
147,"LNP147 Dann laber ich hier einfach so lange, bis Ihre Zeit vorbei ist",https://logbuch-netzpolitik.de/lnp147-dann-laber-ich-hier-einfach-so-lange-bis-ihre-zeit-vorbei-ist,1263,2015-07-17T12:46:39+02:00,done,podlove,2026-06-14T00:32:53+00:00
148,LNP148 Hört auf zu schreddern und kümmert Euch um die Nazis,https://logbuch-netzpolitik.de/lnp148-hoert-auf-zu-schreddern-und-kuemmert-euch-um-die-nazis,1267,2015-07-24T18:39:56+02:00,done,podlove,2026-06-14T00:32:53+00:00
149,LNP149 Landesverrat,https://logbuch-netzpolitik.de/lnp149-landesverrat,1270,2015-07-31T23:44:33+02:00,done,podlove,2026-06-14T00:32:53+00:00
150,LNP150 Kampf in der fünften Dimension,https://logbuch-netzpolitik.de/lnp150-kampf-in-der-fuenften-dimension,1285,2015-08-25T17:05:13+02:00,no_transcript,podlove,2026-06-14T00:32:53+00:00
151,LNP151 Lesezirkel im Keller,https://logbuch-netzpolitik.de/lnp151-lesezirkel-im-keller,1294,2015-09-02T15:57:07+02:00,done,podlove,2026-06-14T00:32:53+00:00
152,LNP152 Wahlhelfer in Deiner Nähe wollen kumulieren und panaschieren,https://logbuch-netzpolitik.de/lnp152-wahlhelfer-in-deiner-naehe-wollen-kumulieren-und-panaschieren,1297,2015-09-10T20:04:39+02:00,done,podlove,2026-06-14T00:32:53+00:00
153,LNP153 Gefahrgeneigte Dienste,https://logbuch-netzpolitik.de/lnp153-gefahrgeneigte-dienste,1301,2015-09-19T22:34:00+02:00,done,podlove,2026-06-14T00:32:53+00:00
154,LNP154 Risiko disziplinarischer Ermittlungen,https://logbuch-netzpolitik.de/lnp154-risiko-disziplinarischer-ermittlungen,1303,2015-09-28T18:36:29+02:00,done,podlove,2026-06-14T00:32:53+00:00
155,LNP155 Frivole Rechtsmeinung,https://logbuch-netzpolitik.de/lnp155-frivole-rechtsmeinung,1313,2015-10-07T22:54:27+02:00,done,podlove,2026-06-14T00:32:53+00:00
156,LNP156 BEReitbandausbau,https://logbuch-netzpolitik.de/lnp156-bereitbandausbau,1317,2015-10-14T16:51:10+02:00,done,podlove,2026-06-14T00:32:53+00:00
157,LNP157 Ich habe den Flux-Kompensator falsch eingestellt,https://logbuch-netzpolitik.de/lnp157-ich-habe-den-flux-kompensator-falsch-eingestellt,1320,2015-10-21T18:58:22+02:00,done,podlove,2026-06-14T00:32:53+00:00
158,LNP158 Teilweise fundamentalistisch,https://logbuch-netzpolitik.de/lnp158-teilweise-fundamentalistisch,1322,2015-10-30T19:04:33+01:00,no_transcript,podlove,2026-06-14T00:32:53+00:00
159,LNP159 Das Gesetz verstößt gegen die Geheimdienste,https://logbuch-netzpolitik.de/lnp159-das-gesetz-verstoesst-gegen-die-geheimdienste,1326,2015-11-08T01:45:17+01:00,done,podlove,2026-06-14T00:32:53+00:00
160,LNP160 Krisennummer,https://logbuch-netzpolitik.de/lnp160-krisennummer,1331,2015-11-20T14:23:25+01:00,done,podlove,2026-06-14T00:32:53+00:00
161,LNP161 Viel mehr Tele,https://logbuch-netzpolitik.de/lnp161-viel-mehr-tele,1334,2015-11-26T14:26:23+01:00,done,podlove,2026-06-14T00:32:53+00:00
162,LNP162 Einseitige Freistellung,https://logbuch-netzpolitik.de/lnp162-einseitige-freistellung,1336,2015-12-03T16:27:01+01:00,done,podlove,2026-06-14T00:32:53+00:00
163,LNP163 Die Teenage-Nerds von nebenan,https://logbuch-netzpolitik.de/lnp163-die-teenage-nerds-von-nebenan,1338,2015-12-11T19:16:41+01:00,done,podlove,2026-06-14T00:32:53+00:00
164,LNP164 Die müssen das noch absägen,https://logbuch-netzpolitik.de/lnp164-die-muessen-das-noch-absaegen,1342,2015-12-17T15:07:56+01:00,done,podlove,2026-06-14T00:32:53+00:00
165,LNP165 Rap-Battle im Verfassungsgericht,https://logbuch-netzpolitik.de/lnp165-rap-battle-im-verfassungsgericht,1345,2016-01-05T13:31:07+01:00,no_transcript,podlove,2026-06-14T00:32:53+00:00
166,LNP166 32C3 Spezial,https://logbuch-netzpolitik.de/lnp166-32c3-spezial,1349,2016-01-08T13:32:43+01:00,done,podlove,2026-06-14T00:32:53+00:00
167,LNP167 EU-Datenschutzverordnung Spezial,https://logbuch-netzpolitik.de/lnp167-eu-datenschutzverordnung-spezial,1352,2016-01-11T11:00:01+01:00,done,podlove,2026-06-14T00:32:53+00:00
168,LNP168 Es war nicht alles schlecht im Rechtsstaat,https://logbuch-netzpolitik.de/lnp168-es-war-nicht-alles-schlecht-im-rechtsstaat,1356,2016-01-15T16:10:20+01:00,done,podlove,2026-06-14T00:32:53+00:00
169,LNP169 Unsere Freiheit wird auch an der Firewall verteidigt,https://logbuch-netzpolitik.de/lnp169-unsere-freiheit-wird-auch-an-der-firewall-verteidigt,1361,2016-01-22T13:49:54+01:00,done,podlove,2026-06-14T00:32:53+00:00
170,LNP170 Verwalter werden verwalten,https://logbuch-netzpolitik.de/lnp170-verwalter-werden-verwalten,1367,2016-01-29T20:59:52+01:00,done,podlove,2026-06-14T00:32:53+00:00
171,"LNP171 Schatz, reichst du mir mal den Terror-Teil?",https://logbuch-netzpolitik.de/lnp171-schatz-reichst-du-mir-mal-den-terror-teil,1373,2016-02-04T22:03:28+01:00,done,podlove,2026-06-14T00:32:53+00:00
172,"LNP172 10 Gründe, warum sich Regierungen besser raushalten sollten",https://logbuch-netzpolitik.de/lnp172-10-gruende-warum-sich-regierungen-besser-raushalten-sollten,1375,2016-02-13T22:10:51+01:00,done,podlove,2026-06-14T00:32:53+00:00
173,LNP173 Rentable Sicherheit,https://logbuch-netzpolitik.de/lnp173-rentable-sicherheit,1377,2016-02-19T14:40:17+01:00,done,podlove,2026-06-14T00:32:53+00:00
174,LNP174 Die Messwerte waren okay,https://logbuch-netzpolitik.de/lnp174-die-messwerte-waren-okay,1382,2016-02-29T21:34:59+01:00,done,podlove,2026-06-14T00:32:53+00:00
175,LNP175 Dann platzt Google,https://logbuch-netzpolitik.de/lnp175-dann-platzt-google,1385,2016-03-10T22:42:56+01:00,done,podlove,2026-06-14T00:32:53+00:00
176,LNP176 Das müsste man auch mal schremsen,https://logbuch-netzpolitik.de/lnp176-das-muesste-man-auch-mal-schremsen,1390,2016-03-21T11:00:00+01:00,done,podlove,2026-06-14T00:32:53+00:00
177,LNP177 Nach einem Tag war sie Hitler,https://logbuch-netzpolitik.de/lnp177-nach-einem-tag-war-sie-hitler,1396,2016-03-31T04:09:07+02:00,done,podlove,2026-06-14T00:32:53+00:00
178,LNP178 Postmortale Jungferninseln,https://logbuch-netzpolitik.de/lnp178-postmortale-jungferninseln,1400,2016-04-14T15:01:18+02:00,done,podlove,2026-06-14T00:32:53+00:00
179,LNP179 Flensburg für Verfassungssünder,https://logbuch-netzpolitik.de/lnp179-flensburg-fuer-verfassungssuender,1403,2016-04-21T22:16:36+02:00,done,podlove,2026-06-14T00:32:53+00:00
180,LNP180 Krieg ist Frieden und Kupfer ist Glasfaser,https://logbuch-netzpolitik.de/lnp180-krieg-ist-frieden-und-kupfer-ist-glasfaser,1406,2016-04-28T18:13:04+02:00,done,podlove,2026-06-14T00:32:53+00:00
181,LNP181 Die Eichhörnchen gewinnen den Cyberwar,https://logbuch-netzpolitik.de/lnp181-die-eichhoernchen-gewinnen-den-cyberwar,1408,2016-05-09T14:28:06+02:00,done,podlove,2026-06-14T00:32:53+00:00
182,LNP182 Welche IP-Adresse hat Gott?,https://logbuch-netzpolitik.de/lnp182-welche-ip-adresse-hat-gott,1412,2016-05-23T14:30:35+02:00,done,podlove,2026-06-14T00:32:53+00:00
183,LNP183 Blinde Kuh mit Baseballschläger,https://logbuch-netzpolitik.de/lnp183-blinde-kuh-mit-baseballschlaeger,1414,2016-06-03T01:15:06+02:00,done,podlove,2026-06-14T00:32:53+00:00
184,LNP184 100 Jahre NSA-Untersuchungsausschuss,https://logbuch-netzpolitik.de/lnp184-100-jahre-nsa-untersuchungsausschuss,1417,2016-06-10T13:08:45+02:00,done,podlove,2026-06-14T00:32:53+00:00
185,LNP185 Was hat Großbritannien jemals für uns getan?,https://logbuch-netzpolitik.de/lnp185-was-hat-grossbritannien-jemals-fuer-uns-getan,1420,2016-06-17T15:15:48+02:00,done,podlove,2026-06-14T00:32:53+00:00
186,LNP186 Digitale Mietpreisbremse,https://logbuch-netzpolitik.de/lnp186-digitale-mietpreisbremse,1423,2016-06-23T19:14:46+02:00,done,podlove,2026-06-14T00:32:53+00:00
187,LNP187 Und ob ich schon wanderte im finsteren Unglück,https://logbuch-netzpolitik.de/lnp187-und-ob-ich-schon-wanderte-im-finsteren-unglueck,1426,2016-06-30T15:38:09+02:00,done,podlove,2026-06-14T00:32:53+00:00
188,LNP188 Tempomat mit Lenkomat,https://logbuch-netzpolitik.de/lnp188-tempomat-mit-lenkomat,1428,2016-07-11T15:33:31+02:00,done,podlove,2026-06-14T00:32:53+00:00
189,LNP189 Putsch Notification,https://logbuch-netzpolitik.de/lnp189-putsch-notification,1430,2016-07-30T17:15:07+02:00,done,podlove,2026-06-14T00:32:53+00:00
190,LNP190 Wenn die Katze aus dem Haus ist,https://logbuch-netzpolitik.de/lnp190-wenn-die-katze-aus-dem-haus-ist,1435,2016-08-15T18:45:10+02:00,done,podlove,2026-06-14T00:32:53+00:00
191,LNP191 Bauer h5,https://logbuch-netzpolitik.de/lnp191-bauer-h5,1437,2016-08-25T14:38:03+02:00,done,podlove,2026-06-14T00:32:53+00:00
192,LNP192 Viele Datenköche verderben die Demokratie,https://logbuch-netzpolitik.de/lnp192-viele-datenkoeche-verderben-die-demokratie,1440,2016-09-01T18:53:29+02:00,done,podlove,2026-06-14T00:32:53+00:00
193,LNP193 Objektiv notwendige Optimierung,https://logbuch-netzpolitik.de/lnp193-objektiv-notwendige-optimierung,1442,2016-09-02T12:00:10+02:00,done,podlove,2026-06-14T00:32:53+00:00
194,LNP194 Nicht mal die Ausnahmen sind erlaubt,https://logbuch-netzpolitik.de/lnp194-nicht-mal-die-ausnahmen-sind-erlaubt,1444,2016-09-07T17:45:03+02:00,done,podlove,2026-06-14T00:32:53+00:00
195,LNP195 WLAN-Fahrtenbuch,https://logbuch-netzpolitik.de/lnp195-wlan-fahrtenbuch,1447,2016-09-16T14:37:52+02:00,done,podlove,2026-06-14T00:32:53+00:00
196,LNP196 Bundesnachrichtendienstleistung,https://logbuch-netzpolitik.de/lnp196-bundesnachrichtendienstleistung,1450,2016-09-23T13:11:22+02:00,done,podlove,2026-06-14T00:32:53+00:00
197,LNP197 Kulturell-demokratische Zukunft,https://logbuch-netzpolitik.de/lnp197-kulturell-demokratische-zukunft,1453,2016-09-30T18:45:46+02:00,done,podlove,2026-06-14T00:32:53+00:00
198,LNP198 Freiwillige Cyberwehr,https://logbuch-netzpolitik.de/lnp198-freiwillige-cyberwehr,1456,2016-10-08T20:11:46+02:00,done,podlove,2026-06-14T00:32:53+00:00
199,LNP199 Tod oder Internet,https://logbuch-netzpolitik.de/lnp199-tod-oder-internet,1464,2016-10-28T17:40:19+02:00,done,podlove,2026-06-14T00:32:53+00:00
200,LNP200 Aus Mitlike,https://logbuch-netzpolitik.de/lnp200-aus-mitlike,1466,2016-11-14T02:03:54+01:00,no_transcript,podlove,2026-06-14T00:32:53+00:00
201,LNP201 Das Trumpeltier regiert die Welt,https://logbuch-netzpolitik.de/lnp201-das-trumpeltier-regiert-die-welt,1484,2016-11-17T22:28:28+01:00,done,podlove,2026-06-14T00:32:53+00:00
202,LNP202 I will look into it at the time,https://logbuch-netzpolitik.de/lnp202-i-will-look-into-it-at-the-time,1491,2016-11-23T14:24:30+01:00,done,podlove,2026-06-14T00:32:53+00:00
203,LNP203 Unglück im Glück im Unglück,https://logbuch-netzpolitik.de/lnp203-unglueck-im-glueck-im-unglueck,1494,2016-12-05T23:53:00+01:00,done,podlove,2026-06-14T00:32:53+00:00
204,"LNP204 Factbook oder Fakebook, das ist hier die Frage",https://logbuch-netzpolitik.de/lnp204-factbook-oder-fakebook-das-ist-hier-die-frage,1497,2016-12-16T15:07:38+01:00,done,podlove,2026-06-14T00:32:53+00:00
205,LNP205 Wir haben Cyber gemacht bevor es cool war und so hieß,https://logbuch-netzpolitik.de/lnp205-wir-haben-cyber-gemacht-bevor-es-cool-war-und-so-hiess,1499,2017-01-09T15:52:26+01:00,done,podlove,2026-06-14T00:32:53+00:00
206,LNP206 Goldene Zeiten,https://logbuch-netzpolitik.de/lnp206-goldene-zeiten,1502,2017-01-16T16:50:07+01:00,done,podlove,2026-06-14T00:32:53+00:00
207,LNP207 Pressebrecher,https://logbuch-netzpolitik.de/lnp207-pressebrecher,1506,2017-01-25T01:42:34+01:00,done,podlove,2026-06-14T00:32:53+00:00
208,LNP208 Verbesserungsgesetz,https://logbuch-netzpolitik.de/lnp208-verbesserungsgesetz,1512,2017-02-04T21:01:42+01:00,done,podlove,2026-06-14T00:32:53+00:00
209,LNP209 Das jüngste Gerücht,https://logbuch-netzpolitik.de/lnp209-das-juengste-geruecht,1520,2017-02-11T14:07:39+01:00,done,podlove,2026-06-14T00:32:53+00:00
210,LNP210 Netzpolitische Südkurve,https://logbuch-netzpolitik.de/lnp210-netzpolitische-suedkurve,1523,2017-02-16T20:32:20+01:00,done,podlove,2026-06-14T00:32:53+00:00
211,LNP211 Gib Handy!,https://logbuch-netzpolitik.de/lnp211-gib-handy,1525,2017-02-23T20:21:56+01:00,done,podlove,2026-06-14T00:32:53+00:00
212,LNP212 Alles voll mit Sexbombe,https://logbuch-netzpolitik.de/lnp212-alles-voll-mit-sexbombe,1530,2017-02-27T22:33:27+01:00,done,podlove,2026-06-14T00:32:53+00:00
213,LNP213 Judasgerät,https://logbuch-netzpolitik.de/lnp213-judasgeraet,1532,2017-03-16T14:38:40+01:00,done,podlove,2026-06-14T00:32:53+00:00
214,LNP214 Abstrakte Gefährder,https://logbuch-netzpolitik.de/lnp214-abstrakte-gefaehrder,1534,2017-03-18T12:00:13+01:00,done,podlove,2026-06-14T00:32:53+00:00
215,LNP215 Ich mach mir &#8217;ne Tomate warm,https://logbuch-netzpolitik.de/lnp215-ich-mach-mir-ne-tomate-warm,1536,2017-03-30T00:52:35+02:00,done,podlove,2026-06-14T00:32:53+00:00
216,LNP216 Ein Leuchten in den Augen,https://logbuch-netzpolitik.de/lnp216-ein-leuchten-in-den-augen,1538,2017-04-05T14:54:11+02:00,done,podlove,2026-06-14T00:32:53+00:00
217,LNP217 Märchen aus dem Cyberwald,https://logbuch-netzpolitik.de/lnp217-maerchen-aus-dem-cyberwald,1540,2017-04-13T17:18:28+02:00,done,podlove,2026-06-14T00:32:53+00:00
218,LNP218 Wahlsicherheit durch Obskurität,https://logbuch-netzpolitik.de/lnp218-wahlsicherheit-durch-obskuritaet,1543,2017-04-20T15:12:01+02:00,done,podlove,2026-06-14T00:32:53+00:00
219,LNP219 Ternäres Feeling,https://logbuch-netzpolitik.de/lnp219-ternaeres-feeling,1545,2017-04-26T15:32:22+02:00,done,podlove,2026-06-14T00:32:53+00:00
220,LNP220 Street Clickability,https://logbuch-netzpolitik.de/lnp220-street-clickability,1550,2017-05-02T13:43:19+02:00,done,podlove,2026-06-14T00:32:53+00:00
221,"LNP221 Ich glaub doch nichts, was die Regierung sagt!",https://logbuch-netzpolitik.de/lnp221-ich-glaub-doch-nichts-was-die-regierung-sagt,1552,2017-05-15T15:51:21+02:00,done,podlove,2026-06-14T00:32:53+00:00
222,LNP222 Mut zur Schutzlücke,https://logbuch-netzpolitik.de/lnp222-mut-zur-schutzluecke,1556,2017-05-23T13:06:49+02:00,done,podlove,2026-06-14T00:32:53+00:00
223,"LNP223 Was damals Unrecht war, muss heute Recht sein",https://logbuch-netzpolitik.de/lnp223-was-damals-unrecht-war-muss-heute-recht-sein,1560,2017-06-03T21:32:34+02:00,done,podlove,2026-06-14T00:32:53+00:00
224,LNP224 Mit dem Abgriff in Frankfurt wird das alles in Ordnung kommen,https://logbuch-netzpolitik.de/lnp224-mit-dem-abgriff-in-frankfurt-wird-das-alles-in-ordnung-kommen,1565,2017-06-23T15:43:07+02:00,done,podlove,2026-06-14T00:32:53+00:00
225,LNP225 Dringende Bitte,https://logbuch-netzpolitik.de/lnp225-dringende-bitte,1569,2017-07-10T17:28:24+02:00,done,podlove,2026-06-14T00:32:53+00:00
226,LNP226 Merkelsche Rück,https://logbuch-netzpolitik.de/lnp226-merkelsche-rueck,1579,2017-07-17T15:43:53+02:00,done,podlove,2026-06-14T00:32:53+00:00
227,LNP227 Magenta Terrorfrei,https://logbuch-netzpolitik.de/lnp227-magenta-terrorfrei,1581,2017-08-09T12:52:10+02:00,done,podlove,2026-06-14T00:32:53+00:00
228,LNP228 Interessierte Bürger,https://logbuch-netzpolitik.de/lnp228-interessierte-buerger,1585,2017-09-07T11:07:38+02:00,done,podlove,2026-06-14T00:32:53+00:00
229,LNP229 Deine Sandburg ist auf Sand gebaut,https://logbuch-netzpolitik.de/lnp229-deine-sandburg-ist-auf-sand-gebaut,1595,2017-09-14T21:35:04+02:00,done,podlove,2026-06-14T00:32:53+00:00
230,LNP230 Angst essen Seele auf,https://logbuch-netzpolitik.de/lnp230-angst-essen-seele-auf,1598,2017-09-22T09:01:58+02:00,done,podlove,2026-06-14T00:32:53+00:00
231,LNP231 Chronische Bitknappheit,https://logbuch-netzpolitik.de/lnp231-chronische-bitknappheit,1601,2017-10-05T16:53:28+02:00,done,podlove,2026-06-14T00:32:53+00:00
232,LNP232 Der böse Kleber aus Deutschland,https://logbuch-netzpolitik.de/lnp232-der-boese-kleber-aus-deutschland,1604,2017-10-19T14:05:46+02:00,done,podlove,2026-06-14T00:32:53+00:00
233,LNP233 Das Internet setzt sich endlich durch,https://logbuch-netzpolitik.de/lnp233-das-internet-setzt-sich-endlich-durch,1608,2017-10-22T22:42:31+02:00,done,podlove,2026-06-14T00:32:53+00:00
234,LNP234 Mein Weg aus der Beschaffungskriminalität,https://logbuch-netzpolitik.de/lnp234-mein-weg-aus-der-beschaffungskriminalitaet,1611,2017-11-07T13:25:46+01:00,done,podlove,2026-06-14T00:32:53+00:00
235,LNP235 Nobody is leaking like we do,https://logbuch-netzpolitik.de/lnp235-nobody-is-leaking-like-we-do,1615,2017-11-19T00:30:29+01:00,done,podlove,2026-06-14T00:32:53+00:00
236,LNP236 Marktgerechte Bepreisung,https://logbuch-netzpolitik.de/lnp236-marktgerechte-bepreisung,1619,2017-11-25T15:17:52+01:00,done,podlove,2026-06-14T00:32:53+00:00
237,LNP237 Gemächtvergleich im Internet,https://logbuch-netzpolitik.de/lnp237-gemaechtvergleich-im-internet,1623,2017-12-17T19:49:08+01:00,done,podlove,2026-06-14T00:32:53+00:00
238,LNP238 Was macht Ihr da eigentlich?,https://logbuch-netzpolitik.de/lnp238-was-macht-ihr-da-eigentlich,1626,2018-01-09T15:53:28+01:00,done,podlove,2026-06-14T00:32:53+00:00
239,LNP239 Faktenfaktura,https://logbuch-netzpolitik.de/lnp239-faktenfaktura,1629,2018-01-13T01:06:39+01:00,done,podlove,2026-06-14T00:32:53+00:00
240,LNP240 Lichtgeschwindigkeit ist nicht genug,https://logbuch-netzpolitik.de/lnp240-lichtgeschwindigkeit-ist-nicht-genug,1633,2018-01-24T00:52:47+01:00,done,podlove,2026-06-14T00:32:53+00:00
241,LNP241 Das Ausland könnte von außenpolitischer Bedeutung sein,https://logbuch-netzpolitik.de/lnp241-das-ausland-koennte-von-aussenpolitischer-bedeutung-sein,1637,2018-02-02T22:39:50+01:00,done,podlove,2026-06-14T00:32:53+00:00
242,LNP242 Make §§§ fast,https://logbuch-netzpolitik.de/lnp242-make-ppp-fast,1641,2018-02-05T13:05:56+01:00,done,podlove,2026-06-14T00:32:53+00:00
243,LNP243 Auch ohne Regierung machen wir keinen Fortschritt,https://logbuch-netzpolitik.de/lnp243-auch-ohne-regierung-machen-wir-keinen-fortschritt,1644,2018-02-12T18:45:10+01:00,done,podlove,2026-06-14T00:32:53+00:00
244,LNP244 Die Bundesregierung hat immer noch nicht erklärt wozu man sie eigentlich braucht,https://logbuch-netzpolitik.de/lnp244-die-bundesregierung-hat-immer-noch-nicht-erklaert-wozu-man-sie-eigentlich-braucht,1648,2018-02-22T13:53:02+01:00,done,podlove,2026-06-14T00:32:53+00:00
245,LNP245 Die Schmusi-Schnittstelle,https://logbuch-netzpolitik.de/lnp245-die-schmusi-schnittstelle,1650,2018-02-27T16:04:35+01:00,done,podlove,2026-06-14T00:32:53+00:00
246,"LNP246 Mailand oder Madrid, Hauptsache Rußland!",https://logbuch-netzpolitik.de/lnp246-mailand-oder-madrid-hauptsache-russland,1654,2018-03-06T15:40:52+01:00,done,podlove,2026-06-14T00:32:53+00:00
247,LNP247 Lastesel mit Glasfaseranschluss,https://logbuch-netzpolitik.de/lnp247-lastesel-mit-glasfaseranschluss,1656,2018-03-13T16:08:42+01:00,done,podlove,2026-06-14T00:32:53+00:00
248,LNP248 Hack &#038; Back,https://logbuch-netzpolitik.de/lnp248-hack-back,1661,2018-03-21T10:26:48+01:00,done,podlove,2026-06-14T00:32:53+00:00
249,LNP249 Qualitätspromo,https://logbuch-netzpolitik.de/lnp249-qualitaetspromo,1665,2018-04-10T01:14:19+02:00,done,podlove,2026-06-14T00:32:53+00:00
250,LNP250 Vermögensabschöpfungsstelle,https://logbuch-netzpolitik.de/lnp250-vermoegensabschoepfungsstelle,1669,2018-04-19T15:51:34+02:00,done,podlove,2026-06-14T00:32:53+00:00
251,LNP251 Ferteidigung der diskordischen Grundordnung,https://logbuch-netzpolitik.de/lnp251-ferteidigung-der-diskordischen-grundordnung,1672,2018-04-25T19:59:21+02:00,done,podlove,2026-06-14T00:32:53+00:00
252,LNP252 Vegane  Nazihipster,https://logbuch-netzpolitik.de/lnp252-vegane-nazihipster,1675,2018-05-06T01:39:45+02:00,done,podlove,2026-06-14T00:32:53+00:00
253,LNP253 Hey Siri! Lösch Dich!,https://logbuch-netzpolitik.de/lnp253-hey-siri-loesch-dich,1678,2018-05-12T14:46:59+02:00,done,podlove,2026-06-14T00:32:53+00:00
254,LNP254 Exit from Brexit,https://logbuch-netzpolitik.de/lnp254-exit-from-brexit,1682,2018-05-15T14:46:30+02:00,done,podlove,2026-06-14T00:32:53+00:00
255,"LNP255 Hallo, wir möchten mit Ihnen über Netzpolitik reden",https://logbuch-netzpolitik.de/lnp255-hallo-wir-moechten-mit-ihnen-ueber-netzpolitik-reden,1685,2018-05-23T17:43:04+02:00,done,podlove,2026-06-14T00:32:53+00:00
256,"LNP256 10.000 Leute auf 1,3 Stellen",https://logbuch-netzpolitik.de/lnp256-10-000-leute-auf-1-3-stellen,1687,2018-06-05T15:37:12+02:00,done,podlove,2026-06-14T00:32:53+00:00
257,LNP257 Digitalkommissar der Herzen,https://logbuch-netzpolitik.de/lnp257-digitalkommissar-der-herzen,1694,2018-06-11T20:16:54+02:00,done,podlove,2026-06-14T00:32:53+00:00
258,LNP258 Zarte Gefühle für Angela Merkel,https://logbuch-netzpolitik.de/lnp258-zarte-gefuehle-fuer-angela-merkel,1698,2018-06-13T18:33:55+02:00,done,podlove,2026-06-14T00:32:53+00:00
259,LNP259 Stell Dir vor es ist Standard und keiner macht mit,https://logbuch-netzpolitik.de/lnp259-stell-dir-vor-es-ist-standard-und-keiner-macht-mit,1701,2018-06-22T14:35:51+02:00,done,podlove,2026-06-14T00:32:53+00:00
260,LNP260: Eine Hausdurchsuchung kommt selten allein,https://logbuch-netzpolitik.de/lnp260-eine-hausdurchsuchung-kommt-selten-allein,1704,2018-07-06T19:06:04+02:00,done,podlove,2026-06-14T00:32:53+00:00
261,LNP261 Elchtest für die Bundesregierung,https://logbuch-netzpolitik.de/lnp261-elchtest-fuer-die-bundesregierung,1714,2018-07-13T15:59:44+02:00,done,podlove,2026-06-14T00:32:53+00:00
262,LNP262 Alces datae,https://logbuch-netzpolitik.de/lnp262-alces-datae,1719,2018-07-21T12:21:30+02:00,done,podlove,2026-06-14T00:32:53+00:00
263,LNP263 Der Putsch-Dämon,https://logbuch-netzpolitik.de/lnp263-der-putsch-daemon,1724,2018-07-28T08:47:51+02:00,done,podlove,2026-06-14T00:32:53+00:00
264,LNP264 Heute schon an die Apokalypse denken,https://logbuch-netzpolitik.de/lnp264-heute-schon-an-die-apokalypse-denken,1726,2018-08-11T01:32:09+02:00,done,podlove,2026-06-14T00:32:53+00:00
265,LNP265 Bundesmysterium für Bildung und Frauen,https://logbuch-netzpolitik.de/lnp265-bundesmysterium-fuer-bildung-und-frauen,1729,2018-08-24T13:55:24+02:00,done,podlove,2026-06-14T00:32:53+00:00
266,LNP266 Datenlos durch die Nacht,https://logbuch-netzpolitik.de/lnp266-datenlos-durch-die-nacht,1731,2018-09-08T23:30:02+02:00,done,podlove,2026-06-14T00:32:53+00:00
267,LNP267 Wenn ein Postillon-Artikel nur noch einen Tag hält,https://logbuch-netzpolitik.de/lnp267-wenn-ein-postillon-artikel-nur-noch-einen-tag-haelt,1734,2018-09-15T13:12:15+02:00,done,podlove,2026-06-14T00:32:53+00:00
268,"LNP268 Schauen wir in die Zukunft, schauen wir nach Österreich!",https://logbuch-netzpolitik.de/lnp268-schauen-wir-in-die-zukunft-schauen-wir-nach-oesterreich,1737,2018-09-20T17:20:56+02:00,done,podlove,2026-06-14T00:32:53+00:00
269,LNP269 Abteilungsleiter für Bleistiftanspitzerbestellungen,https://logbuch-netzpolitik.de/lnp269-abteilungsleiter-fuer-bleistiftanspitzerbestellungen,1741,2018-09-27T12:59:13+02:00,done,podlove,2026-06-14T00:32:53+00:00
270,LNP270 Mit der Blockchain wird der Netzausbau endlich in Ordnung kommen,https://logbuch-netzpolitik.de/lnp270-mit-der-blockchain-wird-der-netzausbau-endlich-in-ordnung-kommen,1747,2018-10-05T21:29:53+02:00,done,podlove,2026-06-14T00:32:53+00:00
271,LNP271 Angela muss verhungern,https://logbuch-netzpolitik.de/lnp271-angela-muss-verhungern,1750,2018-10-12T13:40:13+02:00,done,podlove,2026-06-14T00:32:53+00:00
272,LNP272 Alles zerfragen,https://logbuch-netzpolitik.de/lnp272-alles-zerfragen,1752,2018-10-19T18:35:26+02:00,done,podlove,2026-06-14T00:32:53+00:00
273,LNP273 Die Verfassungskatze,https://logbuch-netzpolitik.de/lnp273-die-verfassungskatze,1757,2018-10-29T16:37:33+01:00,done,podlove,2026-06-14T00:32:53+00:00
274,"LNP274 Hau den Lukas, frag den Minister!",https://logbuch-netzpolitik.de/lnp274-hau-den-lukas-frag-den-minister,1763,2018-10-31T09:06:28+01:00,no_transcript,podlove,2026-06-14T00:32:53+00:00
